date,close,open,high,low,vol
2016-01-07,6610,6540,6780,6420,10649
2016-01-08,6560,6350,6560,6330,8118
2016-01-11,6540,6560,6560,6420,5413
2016-01-12,6520,6570,6650,6470,7672
2016-01-13,6550,6600,6600,6530,19000
2016-01-14,6560,6550,6570,6470,11398
2016-01-15,6510,6580,6600,6500,3965
2016-01-18,6550,6480,6560,6420,4260
2016-01-19,6520,6540,6550,6440,3236
2016-01-20,6380,6700,6700,6280,6618
2016-01-21,6390,6120,6580,6120,3169
2016-01-22,6390,6620,6620,6250,8406
2016-01-25,6240,6270,6320,6100,17246
2016-01-26,6120,6260,6270,6020,9068
2016-01-27,6090,6110,6140,6050,11598
2016-01-28,6160,5990,6190,5950,9138
2016-01-29,6110,6120,6180,6060,6613
2016-02-01,6080,6110,6110,5990,8961
2016-02-02,5960,5900,6080,5840,12140
2016-02-03,5890,5860,5970,5810,13055
2016-02-04,5890,5900,6070,5860,4690
2016-02-05,5910,5900,5960,5900,3493
2016-02-11,5880,5910,5910,5760,8665
2016-02-12,5610,5710,5830,5570,5834
2016-02-15,5500,5400,5550,5400,16200
2016-02-16,5560,5510,5580,5490,11640
2016-02-17,5580,5620,5640,5470,12094
2016-02-18,5560,5550,5690,5500,16718
2016-02-19,5620,5530,5700,5470,22226
2016-02-22,5650,5620,5700,5580,12324
2016-02-23,5570,5700,5760,5570,10066
2016-02-24,5620,5570,5640,5500,20119
2016-02-25,5760,5620,5760,5550,9808
2016-02-26,5790,5700,5790,5620,9597
2016-02-29,5760,5760,5800,5700,8390
2016-03-02,5770,5760,5770,5680,7832
2016-03-03,5780,5740,5790,5700,6316
2016-03-04,5830,5820,5830,5700,10046
2016-03-07,5820,5830,5830,5750,6683
2016-03-08,5760,5770,5830,5750,9917
2016-03-09,5770,5800,5800,5730,19788
2016-03-10,5790,5720,5790,5720,10200
2016-03-11,5770,5790,5790,5710,8209
2016-03-14,5690,5710,5810,5690,10053
2016-03-15,5710,5650,5760,5650,16517
2016-03-16,5710,5710,5710,5640,13692
2016-03-17,5830,5680,5830,5680,14560
2016-03-18,5850,5850,5890,5800,13600
2016-03-21,5890,5860,5900,5830,8106
2016-03-22,6110,5900,6350,5900,22718
2016-03-23,6210,6250,6250,6070,23996
2016-03-24,6270,6210,6270,6020,21654
2016-03-25,6370,6270,6370,6140,13913
2016-03-28,6470,6350,6490,6270,14645
2016-03-29,6360,6500,6500,6310,7473
2016-03-30,6460,6350,6460,6340,8477
2016-03-31,6480,6420,6480,6270,9171
2016-04-01,6400,6450,6480,6350,8312
2016-04-04,6370,6400,6400,6370,3744
2016-04-05,6460,6400,6460,6350,8924
2016-04-06,6440,6460,6470,6340,2354
2016-04-07,6370,6490,6490,6360,3191
2016-04-08,6330,6420,6420,6270,3687
2016-04-11,6160,6490,6490,6100,7409
2016-04-12,6400,6130,6460,6130,8976
2016-04-14,6440,6400,6470,6340,31758
2016-04-15,6540,6440,6570,6440,16359
2016-04-18,6670,6590,6680,6540,21729
2016-04-19,6690,6670,6730,6610,8767
2016-04-20,6800,6690,6830,6690,24006
2016-04-21,6900,6820,6900,6720,17551
2016-04-22,6890,6900,6930,6870,11017
2016-04-25,6950,6850,6980,6760,10688
2016-04-26,6950,6950,7040,6860,28483
2016-04-27,6820,6950,7010,6800,11581
2016-04-28,6830,6820,6910,6740,9345
2016-04-29,6880,6840,6890,6800,7413
2016-05-02,6860,6880,6880,6760,6452
2016-05-03,6900,6850,6900,6760,5562
2016-05-04,6700,6750,6820,6680,13543
2016-05-09,6700,6680,6700,6670,4871
2016-05-10,6710,6630,6730,6500,8825
2016-05-11,6550,6610,6630,6530,9808
2016-05-12,6500,6490,6540,6490,9314
2016-05-13,6400,6440,6550,6360,8535
2016-05-16,6730,6420,6730,6330,24158
2016-05-17,7350,7400,7540,7000,125054
2016-05-18,7500,7400,7600,7240,48363
2016-05-19,7400,7500,7600,7380,29420
2016-05-20,7430,7400,7470,7260,21711
2016-05-23,7430,7400,7570,7400,24712
2016-05-24,7460,7600,7600,7400,19512
2016-05-25,7520,7460,7600,7400,25745
2016-05-26,7570,7530,7650,7530,9063
2016-05-27,7570,7570,7640,7440,9647
2016-05-30,7670,7570,7700,7530,21685
2016-05-31,7610,7680,7680,7540,1892
2016-06-01,7530,7590,7600,7420,5859
2016-06-02,7380,7680,7680,7310,8649
2016-06-03,7390,7310,7580,7310,18321
2016-06-07,7400,7680,7680,7280,18123
2016-06-08,7240,7390,7390,7160,18662
2016-06-09,7290,7300,7310,7200,14861
2016-06-10,7450,7340,7490,7300,6270
2016-06-13,7440,7640,7640,7400,8363
2016-06-14,7220,7450,7640,7200,8918
2016-06-15,7310,7130,7310,7100,11023
2016-06-16,7340,7500,7500,7130,4068
2016-06-17,7330,7340,7480,7230,1576
2016-06-20,7180,7140,7280,7040,5735
2016-06-21,7250,7330,7330,7160,4458
2016-06-22,7220,7250,7250,7200,2175
2016-06-23,7120,7180,7220,7090,2397
2016-06-24,7010,7340,7340,6620,16902
2016-06-27,7030,6630,7400,6630,4044
2016-06-28,6930,7370,7370,6910,3006
2016-06-29,6950,7050,7050,6900,3229
2016-06-30,7200,7400,7400,6930,8279
2016-07-01,7150,7120,7250,7060,12777
2016-07-04,7240,7290,7440,7160,7192
2016-07-05,7190,7340,7340,7130,1810
2016-07-06,7110,7160,7310,7090,4519
2016-07-07,7310,7100,7370,7100,5108
2016-07-08,7300,7330,7400,7220,4108
2016-07-11,7230,7300,7330,7220,9873
2016-07-12,7200,7260,7290,7170,4242
2016-07-13,7160,7290,7300,7040,7998
2016-07-14,7390,7110,7400,7080,8386
2016-07-15,7350,7530,7530,7160,10308
2016-07-18,7170,7440,7440,7160,5293
2016-07-19,7250,7200,7380,7040,12619
2016-07-20,7180,7300,7300,7100,7920
2016-07-21,7140,7190,7190,7000,9838
2016-07-22,7150,7140,7300,7090,3895
2016-07-25,7060,7280,7500,7050,25706
2016-07-26,7170,7100,7220,7100,7905
2016-07-27,7290,7170,7410,7170,53678
2016-07-28,7380,7430,7430,7290,12843
2016-07-29,7280,7440,7440,7280,7395
2016-08-01,7230,7370,7370,7220,8814
2016-08-02,7220,7350,7350,7190,8243
2016-08-03,7260,7290,7340,7210,2300
2016-08-04,7250,7070,7300,7070,8691
2016-08-05,7180,7250,7250,7120,6886
2016-08-08,7330,7150,7350,7150,9198
2016-08-09,7320,7260,7400,7190,16170
2016-08-10,7380,7430,7430,7300,18443
2016-08-11,7420,7400,7420,7350,13202
2016-08-12,7800,7420,8160,7390,121943
2016-08-16,7500,7970,8200,7380,111467
2016-08-17,8550,8400,9200,8010,1124327
2016-08-18,9050,8590,9050,8260,304739
2016-08-19,9000,9050,9220,8760,107224
2016-08-22,9200,9150,9540,9000,109038
2016-08-23,9050,9040,9450,9000,74795
2016-08-24,9040,9050,9240,9040,69085
2016-08-25,8770,9240,9240,8750,64985
2016-08-26,8900,8940,8950,8750,40701
2016-08-29,8860,8890,9010,8710,26873
2016-08-30,8840,8800,9000,8800,18190
2016-08-31,8800,8980,8980,8660,16862
2016-09-01,8840,8920,8920,8710,16252
2016-09-02,9050,8710,9190,8710,43094
2016-09-05,9030,9100,9100,8900,31131
2016-09-06,9000,9030,9050,8900,22743
2016-09-07,8990,9050,9050,8900,19079
2016-09-08,8800,9000,9180,8800,28735
2016-09-09,8670,8800,8870,8200,50135
2016-09-12,8460,8670,8700,8300,38185
2016-09-13,8650,8550,8790,8550,14964
2016-09-19,8640,8600,8850,8500,19526
2016-09-20,8900,8590,9040,8590,57671
2016-09-21,8940,8900,9020,8800,22358
2016-09-22,9400,8960,9800,8960,105997
2016-09-23,9500,9390,9700,9390,35699
2016-09-26,9370,9420,9600,9250,20234
2016-09-27,9390,9580,9580,9370,16918
2016-09-28,9360,9390,9480,9190,14901
2016-09-29,9100,9360,9360,9010,14414
2016-09-30,9080,9100,9180,8970,14106
2016-10-04,9100,9110,9200,9000,14793
2016-10-05,8900,9090,9180,8850,22599
2016-10-06,8850,9000,9000,8780,20021
2016-10-07,8730,8980,8990,8600,27564
2016-10-10,8670,8730,8760,8440,23564
2016-10-11,8550,8770,8900,8550,22065
2016-10-12,8530,8550,8970,8450,14442
2016-10-13,8480,8530,8590,8380,23331
2016-10-14,8470,8490,8490,8270,19093
2016-10-17,8400,8270,8590,8270,10986
2016-10-18,8210,8380,8380,8080,36131
2016-10-19,8350,8220,8600,8200,30198
2016-10-20,8260,8460,8460,8210,7413
2016-10-21,8300,8270,8350,8190,5780
2016-10-24,8240,8320,8350,8180,12310
2016-10-25,8200,8240,8300,8100,12143
2016-10-26,8220,8200,8290,8160,8383
2016-10-27,8320,8280,8430,8170,14011
2016-10-28,8360,8200,8370,8200,10467
2016-10-31,8260,8360,8360,8150,17803
2016-11-01,8200,8260,8270,8060,7098
2016-11-02,7900,8260,8260,7790,27975
2016-11-03,7930,8030,8030,7800,5705
2016-11-04,8000,7930,8000,7750,12758
2016-11-07,7850,8250,8250,7750,20733
2016-11-08,7800,8240,8240,7730,7801
2016-11-09,7650,7990,7990,7250,19007
2016-11-10,7530,7880,7880,7430,20049
2016-11-11,7550,7530,7600,7360,19720
2016-11-14,7700,7590,7800,7540,76023
2016-11-15,8040,8000,8100,7810,97117
2016-11-16,8220,8180,8450,8130,64692
2016-11-17,8320,8230,8370,8140,45340
2016-11-18,8500,8330,8500,8210,40554
2016-11-21,8630,8500,8680,8350,24578
2016-11-22,8580,8640,8700,8450,20962
2016-11-23,8380,8580,8820,8380,19444
2016-11-24,8500,8790,8790,8320,26173
2016-11-25,8540,8500,8560,8430,5882
2016-11-28,8110,8540,8680,8110,18707
2016-11-29,8500,8110,8500,8110,17510
2016-11-30,8600,8500,8640,8380,10469
2016-12-01,8480,8490,8650,8360,16685
2016-12-02,8450,8350,8470,8350,7678
2016-12-05,8450,8590,8590,8440,11499
2016-12-06,8600,8500,8970,8500,16192
2016-12-07,8740,8610,8870,8610,10147
2016-12-08,8810,8810,8960,8800,14398
2016-12-09,9070,8990,9100,8890,15836
2016-12-12,8970,9150,9500,8940,22876
2016-12-13,8940,9000,9150,8780,23280
2016-12-14,9130,8940,9130,8930,15451
2016-12-15,9210,9320,9330,9090,16758
2016-12-16,9210,9210,9300,9100,10307
2016-12-19,9300,9210,9300,9140,16647
2016-12-20,9330,9410,9420,9160,9258
2016-12-21,9310,9490,9490,9100,13276
2016-12-22,9180,9380,9380,9100,12388
2016-12-23,9210,9170,9270,9050,6816
2016-12-26,9150,9220,9390,9140,27037
2016-12-27,9030,9280,9300,9030,51367
2016-12-28,9070,9200,9200,8920,26378
2016-12-29,9200,9200,9340,9060,10443
2017-01-02,9580,9220,9650,9220,18788
2017-01-03,9690,9580,9800,9530,32046
2017-01-04,9690,9800,9820,9540,22335
2017-01-05,9620,9750,9750,9440,15549
2017-01-06,9470,9610,9610,9390,10117
2017-01-09,9540,9550,9570,9360,14341
2017-01-10,9400,9540,9540,9270,8504
2017-01-11,9230,9380,9390,9100,23140
2017-01-12,9040,9230,9230,8970,18504
2017-01-13,9090,9040,9260,9000,3224
2017-01-16,9090,9260,9260,9020,14030
2017-01-17,9370,9150,9390,9040,26935
2017-01-18,9640,9390,9650,9180,60800
2017-01-19,9960,9680,10000,9650,47154
2017-01-20,9840,9960,10050,9720,54092
2017-01-23,9760,9870,9930,9640,26481
2017-01-24,9670,9760,9760,9550,26420
2017-01-25,9400,9670,9800,9250,30269
2017-01-26,9450,9400,9550,9300,29013
2017-01-31,9430,9450,9450,9260,13286
2017-02-01,9420,9430,9780,9190,21427
2017-02-02,9030,9410,9410,8960,29486
2017-02-03,8920,8950,9080,8830,27114
2017-02-06,8830,9000,9060,8700,12367
2017-02-07,8950,8840,8950,8760,8406
2017-02-08,8940,8980,9000,8740,15562
2017-02-09,8980,8860,9010,8860,28354
2017-02-10,8910,8920,9110,8850,16357
2017-02-13,8720,8910,8910,8660,21338
2017-02-14,8700,8720,8850,8690,61317
2017-02-15,8700,8890,8890,8690,170479
2017-02-16,8910,8700,8990,8700,118629
2017-02-17,8870,8910,9050,8790,21030
2017-02-20,8980,8870,9030,8840,25743
2017-02-21,9370,8980,9410,8960,35567
2017-02-22,9450,9370,9450,9280,18251
2017-02-23,9190,9450,9620,9190,34016
2017-02-24,8530,9470,9610,8450,546094
2017-02-27,8320,8530,8530,8250,84073
2017-02-28,8220,8320,8390,8150,74502
2017-03-02,8230,8260,8380,8200,35561
2017-03-03,8100,8250,8290,8040,49826
2017-03-06,8160,8090,8200,8030,23476
2017-03-07,8070,8070,8150,8040,51608
2017-03-08,8030,8030,8100,8010,41249
2017-03-09,8110,8060,8180,8040,33046
2017-03-10,8060,8170,8170,7920,65165
2017-03-13,8070,8100,8110,8040,78941
2017-03-14,7920,8100,8110,7910,75422
2017-03-15,7880,7930,8090,7880,76303
2017-03-16,7870,7920,8020,7850,88931
2017-03-17,7130,7180,7310,6940,130475
2017-03-20,7070,7130,7140,6980,46383
2017-03-21,7170,7100,7300,7030,76858
2017-03-22,7160,7120,7190,7060,50565
2017-03-23,7110,7190,7190,7010,58332
2017-03-24,7270,7110,7280,7090,23244
2017-03-27,7280,7270,7340,7180,45672
2017-03-28,7490,7320,7620,7270,58365
2017-03-29,7370,7490,7500,7330,35629
2017-03-30,7270,7360,7370,7200,26484
2017-03-31,7480,7300,7520,7280,39377
2017-04-03,7390,7550,7640,7390,35035
2017-04-04,7350,7350,7600,7300,37399
2017-04-05,7390,7350,7490,7270,23318
2017-04-06,7250,7390,7420,7230,27156
2017-04-07,7110,7230,7250,7070,37200
2017-04-10,7000,7150,7150,6960,28171
2017-04-11,7140,7090,7140,6920,22463
2017-04-12,7000,7030,7050,6830,66171
2017-04-13,7020,7000,7050,6940,16472
2017-04-14,6790,7030,7050,6770,67877
2017-04-17,6900,6950,6970,6870,31307
2017-04-18,6910,6900,7010,6850,18232
2017-04-19,6830,6910,6950,6750,31157
2017-04-20,6800,6850,6890,6700,40990
2017-04-21,6880,6880,6890,6780,17045
2017-04-24,6860,6900,6940,6840,11977
2017-04-25,6940,6860,7010,6860,18829
2017-04-26,6980,6950,7010,6940,9399
2017-04-27,7010,6980,7070,6940,16934
2017-04-28,6930,7090,7090,6900,11011
2017-05-02,6890,6930,7050,6880,12970
2017-05-04,7070,6910,7100,6910,13242
2017-05-08,7030,7070,7090,6920,12246
2017-05-10,7070,7110,7140,6800,44725
2017-05-11,7080,7070,7110,7020,12228
2017-05-12,7050,7100,7120,6950,11744
2017-05-15,7090,7070,7100,7020,17128
2017-05-16,7070,7090,7090,6910,36784
2017-05-17,6960,7070,7070,6890,22125
2017-05-18,6920,6960,7060,6920,23244
2017-05-19,7050,6920,7050,6910,11973
2017-05-22,7060,7050,7080,6950,17016
2017-05-23,7300,7200,7410,7100,40904
2017-05-24,7300,7300,7540,7260,40679
2017-05-25,7350,7400,7450,7310,25019
2017-05-26,7340,7360,7420,7200,23990
2017-05-29,7280,7430,7430,7280,20610
2017-05-30,7390,7300,7400,7300,15377
2017-05-31,7380,7430,7430,7300,23837
2017-06-01,7320,7420,7420,7300,25247
2017-06-02,7400,7280,7410,7280,22672
2017-06-05,7470,7540,7540,7400,45003
2017-06-07,7540,7470,7540,7460,28534
2017-06-08,7600,7540,7640,7540,33385
2017-06-09,7600,7670,7670,7490,23076
2017-06-12,7530,7660,7660,7440,20313
2017-06-13,7520,7530,7530,7370,13435
2017-06-14,7570,7570,7580,7510,15882
2017-06-15,7560,7590,7590,7470,6128
2017-06-16,7500,7590,7590,7420,27367
2017-06-19,7380,7560,7560,7300,26174
2017-06-20,7270,7450,7450,7210,22699
2017-06-21,7280,7270,7280,7160,26746
2017-06-22,7210,7250,7310,7140,45075
2017-06-23,7180,7200,7260,7120,18368
2017-06-26,7180,7150,7230,7070,26737
2017-06-27,7040,7100,7160,7030,42706
2017-06-28,7040,7050,7120,7020,17973
2017-06-29,7050,7040,7090,7030,8345
2017-06-30,7150,7170,7170,7050,9168
2017-07-03,7190,7150,7230,7100,16647
2017-07-04,7160,7240,7240,7050,8669
2017-07-05,7150,7160,7160,7090,6686
2017-07-06,7140,7200,7200,7020,31957
2017-07-07,7110,7180,7180,6990,51496
2017-07-10,7080,7110,7120,7000,8969
2017-07-11,7060,7050,7150,7000,7489
2017-07-12,7040,7100,7100,6930,13885
2017-07-13,7020,7080,7080,6960,17136
2017-07-14,7030,7020,7090,6960,4408
2017-07-17,7020,7030,7040,6980,16559
2017-07-18,7100,7020,7210,7000,7665
2017-07-19,7110,7090,7190,7060,16516
2017-07-20,7130,7110,7160,7090,7504
2017-07-21,7250,7190,7260,7150,13649
2017-07-24,7250,7370,7370,7220,22719
2017-07-25,7340,7290,7360,7260,83786
2017-07-26,7450,7370,7500,7340,30447
2017-07-27,7400,7480,7480,7380,17001
2017-07-28,7380,7400,7460,7310,38289
2017-07-31,7360,7380,7440,7340,13521
2017-08-01,7360,7360,7360,7090,10264
2017-08-02,7420,7360,7430,7340,11273
2017-08-03,7340,7510,7510,7340,33369
2017-08-04,7330,7340,7490,7270,6590
2017-08-07,7400,7330,7400,7330,6418
2017-08-08,7250,7340,7410,7230,40550
2017-08-09,7270,7250,7360,7110,13917
2017-08-10,7120,7200,7320,7100,6922
2017-08-11,7180,7110,7280,7110,4846
2017-08-14,7200,7040,7230,7040,16505
2017-08-16,7420,7030,7420,7030,97036
2017-08-17,7430,7420,7470,7400,23411
2017-08-18,7480,7350,7500,7350,8398
2017-08-21,7470,7560,7560,7380,16644
2017-08-22,7440,7460,7500,7400,17977
2017-08-23,7450,7420,7490,7420,15342
2017-08-24,7270,7350,7450,7230,11514
2017-08-25,7200,7270,7340,7200,13239
2017-08-28,7280,7200,7600,7200,30392
2017-08-29,7360,7290,7370,7280,19195
2017-08-30,7400,7350,7400,7330,14970
2017-08-31,7400,7330,7450,7330,60392
2017-09-01,7500,7400,7550,7400,17493
2017-09-04,7480,7430,7520,7290,25230
2017-09-05,7450,7530,7550,7400,8239
2017-09-06,7380,7380,7520,7380,28989
2017-09-07,7360,7380,7400,7360,19201
2017-09-08,7310,7360,7500,7310,17582
2017-09-11,7340,7310,7380,7280,16591
2017-09-12,7340,7440,7440,7290,15418
2017-09-13,7300,7340,7380,7300,21676
2017-09-14,7350,7340,7380,7340,10390
2017-09-15,7410,7350,7460,7350,9111
2017-09-18,7410,7410,7500,7380,8044
2017-09-19,7430,7500,7500,7400,29821
2017-09-20,7490,7430,7550,7430,38984
2017-09-21,7510,7490,7550,7480,21141
2017-09-22,7660,7520,8120,7500,115348
2017-09-25,7640,7770,7890,7580,84483
2017-09-26,7530,7550,7720,7510,41473
2017-09-27,7580,7530,7670,7510,40092
2017-09-28,7740,7580,7750,7570,31874
2017-09-29,7740,7770,7860,7670,30872
2017-10-10,7450,7840,7840,7430,47407
2017-10-11,7540,7450,7540,7430,16099
2017-10-12,7520,7540,7650,7480,11024
