date,close,open,high,low,vol
2015-04-21,10050,10200,10300,9910,204097
2015-04-22,9560,10050,10150,9210,414711
2015-04-23,9460,9610,9740,9340,180801
2015-04-24,9460,9480,9640,9250,143383
2015-04-27,9740,9420,9760,9420,119953
2015-04-28,9460,9800,9800,9430,103303
2015-04-29,9520,9460,9700,9400,99666
2015-04-30,9330,9430,9460,9200,92485
2015-05-04,9060,9310,9310,9030,100322
2015-05-06,8820,9030,9060,8820,125887
2015-05-07,9150,8820,9150,8820,112277
2015-05-08,9290,9230,9310,9140,62193
2015-05-11,9450,9430,9460,9340,102206
2015-05-12,9450,9450,9570,9300,122569
2015-05-13,9560,9390,9630,9300,69381
2015-05-14,9400,9560,9570,9350,86889
2015-05-15,9350,9470,9470,9210,78452
2015-05-18,8930,9240,9350,8920,138828
2015-05-19,9010,8930,9110,8890,64707
2015-05-20,9060,9170,9600,9050,158290
2015-05-21,9020,8980,9140,8980,56043
2015-05-22,9050,8960,9230,8950,76764
2015-05-26,8880,8990,9140,8810,91277
2015-05-27,8810,8820,9020,8760,44635
2015-05-28,8840,8810,8920,8780,37633
2015-05-29,8860,8810,8910,8750,45309
2015-06-01,8700,8820,8830,8640,37058
2015-06-02,8220,8650,8780,8130,180356
2015-06-03,8230,8110,8370,8110,61140
2015-06-04,8400,8230,8410,8230,24870
2015-06-05,8290,8280,8360,8240,37010
2015-06-08,8260,8130,8320,8130,47229
2015-06-09,8370,8190,8370,8190,34532
2015-06-10,8480,8370,8690,8350,79211
2015-06-11,8460,8460,8560,8340,39104
2015-06-12,8430,8500,8550,8280,46478
2015-06-15,8240,8430,8430,8190,85777
2015-06-16,8190,8200,8300,7950,110681
2015-06-17,8160,8030,8180,8010,65584
2015-06-18,8090,8190,8190,8000,69801
2015-06-19,8300,8050,8320,8030,46529
2015-06-22,8330,8300,8410,8260,58405
2015-06-23,8600,8440,8690,8440,87616
2015-06-24,8560,8680,8680,8450,55667
2015-06-25,8580,8630,8630,8400,40937
2015-06-26,8560,8580,8590,8450,37046
2015-06-29,8370,8320,8450,8260,59493
2015-06-30,8370,8210,8380,8190,40869
2015-07-01,8520,8290,8520,8260,69267
2015-07-02,8520,8460,8570,8430,34028
2015-07-03,8520,8500,8520,8400,73627
2015-07-06,8590,8510,8690,8450,71308
2015-07-07,8570,8590,8630,8450,65027
2015-07-08,8550,8500,8640,8480,28901
2015-07-09,8490,8480,8490,8260,54131
2015-07-10,8630,8430,8640,8420,46588
2015-07-13,9170,8700,9400,8560,314215
2015-07-14,9230,9200,9230,9020,125128
2015-07-15,9380,9180,9450,9120,188125
2015-07-16,9280,9320,9420,9240,72030
2015-07-17,9000,9210,9300,8920,104805
2015-07-20,8790,9020,9020,8660,126868
2015-07-21,8870,8800,8870,8710,71313
2015-07-22,8910,8810,8990,8770,53493
2015-07-23,8800,8950,8950,8650,99768
2015-07-24,8750,8800,8860,8650,33350
2015-07-27,8540,8670,8690,8400,89048
2015-07-28,8420,8420,8530,8200,82550
2015-07-29,8490,8390,8650,8300,38404
2015-07-30,8470,8490,8540,8320,34001
2015-07-31,8520,8340,8560,8280,34053
2015-08-03,8450,8480,8610,8370,21585
2015-08-04,8570,8460,8570,8320,22138
2015-08-05,8570,8500,8610,8370,25321
2015-08-06,8530,8500,8620,8380,27891
2015-08-07,8600,8450,8600,8450,30292
2015-08-10,8530,8600,8610,8400,22867
2015-08-11,8450,8540,8610,8350,34045
2015-08-12,8330,8410,8410,8130,69693
2015-08-13,8420,8220,8450,8220,12119
2015-08-17,8400,8330,8430,8240,95578
2015-08-18,8300,8310,8320,8200,70023
2015-08-19,8100,8200,8300,7870,115152
2015-08-20,8080,8000,8120,7860,40156
2015-08-21,8010,7570,8080,7570,101236
2015-08-24,7970,7600,7990,7600,71952
2015-08-25,8050,7830,8090,7830,54167
2015-08-26,8080,8050,8120,7950,27042
2015-08-27,8170,8110,8170,8050,39787
2015-08-28,8230,8190,8250,8050,52287
2015-08-31,8250,8240,8310,8120,31793
2015-09-01,8250,8250,8290,8060,10386
2015-09-02,8250,8110,8260,8070,21728
2015-09-03,8200,8220,8270,8200,20133
2015-09-04,8190,8270,8280,7960,21731
2015-09-07,8140,8050,8160,8040,12624
2015-09-08,8080,8060,8140,7970,43374
2015-09-09,8150,8100,8170,8080,18349
2015-09-10,8240,8060,8240,8060,15749
2015-09-11,8260,8240,8300,8200,17597
2015-09-14,8230,8280,8280,8100,30742
2015-09-15,8270,8260,8300,8150,22354
2015-09-16,8340,8270,8420,8270,42989
2015-09-17,8340,8350,8370,8180,26011
2015-09-18,8350,8340,8360,8250,35225
2015-09-21,8340,8260,8350,8230,12689
2015-09-22,8270,8260,8330,8190,57632
2015-09-23,8250,8210,8260,8190,18575
2015-09-24,8460,8290,8730,8190,89736
2015-09-25,8640,8550,8760,8500,138756
2015-09-30,8600,9000,9460,8570,1109942
2015-10-01,8680,8550,8770,8500,150052
2015-10-02,8750,8670,8880,8650,136700
2015-10-05,8960,8850,9150,8850,198659
2015-10-06,8900,8960,8970,8760,91989
2015-10-07,8960,8890,8960,8710,61811
2015-10-08,8950,8990,9020,8820,45530
2015-10-12,9090,8950,9240,8780,160694
2015-10-13,9010,9050,9110,8870,56210
2015-10-14,8790,9000,9000,8740,42217
2015-10-15,8770,8700,8850,8650,54233
2015-10-16,8710,8730,8800,8670,58191
2015-10-19,8680,8710,8740,8590,70839
2015-10-20,8650,8680,8740,8590,25058
2015-10-21,8700,8640,8710,8610,30667
2015-10-22,8540,8680,8690,8470,54693
2015-10-23,8560,8560,8570,8480,32114
2015-10-26,8500,8510,8610,8440,23061
2015-10-27,8500,8500,8560,8410,35032
2015-10-28,8500,8530,8530,8410,17765
2015-10-29,8370,8420,8540,8360,30813
2015-10-30,8370,8380,8400,8250,40899
2015-11-02,8320,8270,8360,8240,20841
2015-11-03,8280,8320,8420,8200,19207
2015-11-04,8280,8300,8300,8200,28160
2015-11-05,8280,8340,8340,8180,20707
2015-11-06,8280,8280,8300,8150,62769
2015-11-09,8250,8280,8280,8090,42944
2015-11-10,8150,8240,8240,8070,40842
2015-11-11,8190,8160,8190,8100,15691
2015-11-12,8190,8200,8220,8120,11395
2015-11-13,8360,8210,8740,8210,369105
2015-11-16,8140,8360,8490,8070,101549
2015-11-17,8250,8180,8250,8000,134764
2015-11-18,8340,8150,9160,8120,400180
2015-11-19,8400,8480,8580,8340,115145
2015-11-20,8500,8560,8630,8390,102907
2015-11-23,8490,8480,8550,8350,72186
2015-11-24,8500,8500,8670,8430,58806
2015-11-25,8500,8500,8520,8350,57544
2015-11-26,8550,8540,8700,8440,80143
2015-11-27,8580,8550,8590,8430,41930
2015-11-30,8490,8580,8580,8400,69194
2015-12-01,8560,8490,8590,8410,24781
2015-12-02,8520,8590,8590,8420,41250
2015-12-03,8490,8460,8500,8340,75183
2015-12-04,8440,8450,8570,8260,79177
2015-12-07,8410,8410,8410,8300,25605
2015-12-08,8360,8300,8420,8200,47945
2015-12-09,8570,8370,8850,8300,178589
2015-12-10,8500,8510,8600,8400,68717
2015-12-11,8450,8550,8550,8400,30208
2015-12-14,8150,8410,8410,8130,76615
2015-12-15,8200,8250,8250,8110,23101
2015-12-16,8250,8200,8260,8120,22907
2015-12-17,8300,8290,8300,8190,29173
2015-12-18,8340,8210,8390,8210,19456
2015-12-21,8360,8240,8380,8210,31063
2015-12-22,8360,8330,8390,8270,32525
2015-12-23,8380,8390,8650,8360,153232
2015-12-24,8390,8420,8490,8360,35404
2015-12-28,8390,8440,8440,8300,24028
2015-12-29,8260,8420,8420,8260,43020
2015-12-30,8260,8260,8320,8170,34533
2016-01-04,8330,8300,8390,8200,44350
2016-01-05,8340,8230,8340,8200,27878
2016-01-06,8240,8340,8350,7830,75496
2016-01-07,8190,8150,8230,7980,59153
2016-01-08,8090,8050,8130,7960,52840
2016-01-11,7910,8050,8050,7900,34518
2016-01-12,7950,7910,8010,7870,22148
2016-01-13,8100,7950,8140,7950,32204
2016-01-14,8000,8010,8090,7920,21922
2016-01-15,7990,8080,8080,7890,25834
2016-01-18,7990,7870,7990,7840,34451
2016-01-19,7900,8000,8000,7820,46476
2016-01-20,7880,7940,7990,7730,64560
2016-01-21,7850,7800,7970,7760,18791
2016-01-22,7860,7810,7950,7730,31159
2016-01-25,7920,7900,7960,7840,12010
2016-01-26,7830,7840,7900,7780,13227
2016-01-27,7800,7850,7850,7710,34024
2016-01-28,7900,7720,7900,7720,27459
2016-01-29,7870,7900,7900,7810,8700
2016-02-01,7740,7820,7880,7740,21247
2016-02-02,7700,7730,7750,7670,31418
2016-02-03,7660,7640,7690,7540,33962
2016-02-04,7670,7590,7680,7560,31799
2016-02-05,7700,7740,7740,7530,29064
2016-02-11,7480,7590,7620,7440,43729
2016-02-12,6850,7320,7430,6850,129262
2016-02-15,7030,6810,7150,6810,59632
2016-02-16,7080,7000,7140,6940,31204
2016-02-17,7000,7050,7050,6920,19718
2016-02-18,7000,7000,7020,6920,23344
2016-02-19,7000,7050,7050,6960,8705
2016-02-22,6970,7000,7000,6950,19855
2016-02-23,6920,6920,6950,6750,57357
2016-02-24,6970,6920,6970,6850,12002
2016-02-25,7040,6970,7120,6930,24999
2016-02-26,7130,7040,7140,7020,18433
2016-02-29,7110,7090,7170,7040,24790
2016-03-02,7080,7160,7160,6960,30842
2016-03-03,7120,7020,7130,6970,19708
2016-03-04,7150,7110,7150,7050,8241
2016-03-07,7130,7150,7150,7050,12377
2016-03-08,7060,7130,7140,6980,14849
2016-03-09,7060,7060,7060,6940,17583
2016-03-10,7090,7060,7130,7010,14367
2016-03-11,7110,7090,7140,7030,8242
2016-03-14,7160,7130,7230,7100,100207
2016-03-15,7180,7140,7200,7130,16388
2016-03-16,7240,7180,7400,7150,69831
2016-03-17,7270,7240,7290,7210,25511
2016-03-18,7260,7270,7270,7150,24636
2016-03-21,7180,7200,7240,7130,31227
2016-03-22,7250,7180,7250,7080,33659
2016-03-23,7220,7280,7280,7090,12989
2016-03-24,7150,7140,7210,7050,38219
2016-03-25,7140,7140,7140,7050,16300
2016-03-28,7090,7130,7130,7030,18994
2016-03-29,7050,7010,7080,7000,23213
2016-03-30,7070,7020,7110,7010,19829
2016-03-31,7090,7110,7150,7050,14769
2016-04-01,7140,7120,7200,7090,17723
2016-04-04,7180,7140,7200,7070,21751
2016-04-05,7160,7100,7210,7100,8457
2016-04-06,7150,7200,7200,7100,16018
2016-04-07,7150,7120,7160,7090,19995
2016-04-08,7130,7150,7150,7070,14300
2016-04-11,7100,7090,7130,7060,18795
2016-04-12,7080,7060,7120,6990,45919
2016-04-14,7370,7200,7660,7080,435587
2016-04-15,7270,7400,7480,7160,83016
2016-04-18,7100,7160,7220,7000,78136
2016-04-19,7110,7100,7140,7020,27500
2016-04-20,7090,7100,7140,7050,25388
2016-04-21,7220,7090,7360,7090,61955
2016-04-22,7240,7300,7300,7180,39753
2016-04-25,7400,7260,7470,7210,62136
2016-04-26,7360,7400,7400,7280,30901
2016-04-27,7320,7360,7400,7230,22685
2016-04-28,7290,7280,7370,7240,19158
2016-04-29,7220,7280,7330,7170,19358
2016-05-02,7280,7320,7370,7230,37297
2016-05-03,7270,7210,7300,7210,20733
2016-05-04,7210,7150,7270,7150,33183
2016-05-09,7140,7150,7210,7070,31633
2016-05-10,7150,7140,7150,7030,44631
2016-05-11,7160,7150,7180,7080,16146
2016-05-12,7170,7140,7200,7100,16522
2016-05-13,7280,7170,7320,7170,57162
2016-05-16,7530,7400,7660,7300,287737
2016-05-17,7270,7480,7530,7270,87787
2016-05-18,7200,7250,7270,7100,58469
2016-05-19,6900,7130,7210,6900,61435
2016-05-20,7010,6940,7170,6850,57263
2016-05-23,7100,7010,7120,6890,69361
2016-05-24,7000,7100,7140,7000,27298
2016-05-25,6970,7000,7070,6970,33010
2016-05-26,7140,7270,7700,7140,467418
2016-05-27,7040,7190,7190,6950,81062
2016-05-30,6900,7060,7100,6890,58663
2016-05-31,6950,6850,6970,6850,15837
2016-06-01,6910,6950,6950,6870,37013
2016-06-02,6940,7010,7010,6850,32126
2016-06-03,6920,6880,6930,6850,24779
2016-06-07,6900,6860,6950,6830,40743
2016-06-08,6920,6920,6940,6830,33158
2016-06-09,6900,6960,6970,6830,32698
2016-06-10,7000,6870,7020,6870,54270
2016-06-13,6920,7000,7010,6870,22738
2016-06-14,6830,6850,6910,6790,23218
2016-06-15,6760,6780,6850,6750,39193
2016-06-16,6660,6710,6790,6570,79052
2016-06-17,6700,6670,6730,6630,14148
2016-06-20,6700,6700,6740,6640,10751
2016-06-21,6710,6710,6760,6610,21683
2016-06-22,6740,6660,6750,6630,12705
2016-06-23,6660,6750,6750,6580,52683
2016-06-24,6280,6600,6730,6190,103601
2016-06-27,6250,5860,6250,5860,33303
2016-06-28,6380,6250,6380,6160,26655
2016-06-29,6530,6440,6540,6380,19060
2016-06-30,6520,6540,6540,6450,9281
2016-07-01,6570,6500,6650,6500,15011
2016-07-04,6580,6580,6690,6570,26824
2016-07-05,6650,6600,6690,6590,15933
2016-07-06,6660,6650,6690,6580,20762
2016-07-07,6800,6660,6880,6650,32839
2016-07-08,6760,6890,6890,6690,14817
2016-07-11,6870,6760,6960,6700,31702
2016-07-12,6930,6870,7020,6870,34238
2016-07-13,6970,6990,7010,6930,26391
2016-07-14,6950,7030,7030,6840,15057
2016-07-15,6870,6920,6990,6870,11436
2016-07-18,6910,6860,6920,6850,13496
2016-07-19,7110,6990,7110,6920,37551
2016-07-20,7170,7180,7270,7110,56345
2016-07-21,7160,7220,7220,7100,21113
2016-07-22,7190,7140,7190,7050,19519
2016-07-25,7170,7180,7180,7070,23316
2016-07-26,7140,7150,7150,7030,13606
2016-07-27,7150,7100,7180,7040,12729
2016-07-28,7130,7140,7170,7080,8168
2016-07-29,7160,7130,7180,7120,5575
2016-08-01,7120,7190,7190,7060,13273
2016-08-02,7100,7120,7140,7050,13316
2016-08-03,7080,7090,7130,7030,16019
2016-08-04,7110,7080,7110,7020,24814
2016-08-05,7120,7110,7120,7020,10288
2016-08-08,7120,7050,7150,7030,12935
2016-08-09,7150,7030,7180,7030,33823
2016-08-10,7170,7200,7200,7120,9688
2016-08-11,7160,7170,7190,7140,16833
2016-08-12,7140,7180,7180,7100,9471
2016-08-16,7250,7020,7330,7020,98735
2016-08-17,7230,7200,7340,7170,129078
2016-08-18,7200,7290,7290,7120,104026
2016-08-19,7180,7230,7230,7100,18380
2016-08-22,7090,7170,7170,7000,53325
2016-08-23,7080,7080,7090,7010,42266
2016-08-24,7120,7100,7150,7000,48807
2016-08-25,7120,7120,7120,7050,12784
2016-08-26,7120,7120,7130,7060,19956
2016-08-29,7090,7120,7120,7030,61735
2016-08-30,7080,7050,7120,7050,30231
2016-08-31,7000,7080,7120,6850,61710
2016-09-01,7110,7000,7140,6930,118565
2016-09-02,7220,7100,7240,7100,88914
2016-09-05,7320,7210,7350,7210,77899
2016-09-06,7420,7350,7490,7330,55796
2016-09-07,7520,7480,7540,7360,67547
2016-09-08,7490,7520,7650,7350,116939
2016-09-09,7330,7500,7570,7190,107131
